,LotSizeAcres,med/housing,median_income,2per,Masters,HSper,bachper,total,population,perc_fs,location/distance,summary/yearbuilt,building/rooms/bathstotal,building/rooms/beds,sale/amount/saleamt
519,0.1286,146000,55500,0.7943512797881729,71,38.35103060587133,13.991255465334165,41.1,2266.0,9.453302961275627,26.67,1954,1.0,3,159500
520,0.0692,146000,55500,0.7943512797881729,71,38.35103060587133,13.991255465334165,41.1,2266.0,9.453302961275627,26.59,1959,1.0,3,122000
521,0.1271,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,47.29,1952,1.0,4,36500
522,0.1664,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,48.22,1927,2.0,3,136700
523,0.2638,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,48.38,1957,3.0,3,166000
524,0.2293,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,48.51,1955,2.0,3,166500
525,0.1882,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,47.24,1960,1.0,2,89900
526,0.1882,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,49.15,1925,2.0,3,95500
527,0.1193,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,47.93,1927,1.0,3,67900
528,0.1398,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,48.75,1950,1.0,4,82000
529,0.3918,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,48.48,1927,2.0,4,52000
530,0.1446,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,48.71,1926,2.0,3,69900
531,0.1653,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,48.13,1946,2.0,3,77600
532,0.1653,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,47.97,1949,2.0,3,135000
533,0.2443,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,48.55,1946,3.0,3,148900
534,0.1377,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,47.24,1962,2.0,3,90000
535,0.1125,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,47.87,1949,2.0,3,64600
536,0.1664,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,48.11,1941,2.0,3,122500
537,0.3673,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,47.45,1969,3.0,3,135000
538,0.1458,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,47.67,1948,2.0,3,65000
539,0.1291,111400,46054,9.764585465711361,1048,29.08322207387628,17.289719626168225,40.0,19540.0,15.033683961706654,49.14,1925,1.0,3,92500
540,0.5739,304500,107344,2.124505928853755,694,19.250617006955352,27.417545434148533,50.3,6072.0,4.387096774193548,17.28,1963,2.0,3,10000
541,2.84,304500,107344,2.124505928853755,694,19.250617006955352,27.417545434148533,50.3,6072.0,4.387096774193548,19.17,1949,1.0,4,200000
542,0.2697,146200,57449,0.9882571793977444,453,35.00903564974536,15.45917529160506,43.9,8601.0,6.155632984901278,33.57,1946,2.0,3,114900
543,0.32,146200,57449,0.9882571793977444,453,35.00903564974536,15.45917529160506,43.9,8601.0,6.155632984901278,33.38,1874,2.0,3,118000
544,0.3788,146200,57449,0.9882571793977444,453,35.00903564974536,15.45917529160506,43.9,8601.0,6.155632984901278,33.06,1965,3.0,3,159000
545,0.303,146200,57449,0.9882571793977444,453,35.00903564974536,15.45917529160506,43.9,8601.0,6.155632984901278,33.84,1998,2.0,3,208000
546,0.4649,146200,57449,0.9882571793977444,453,35.00903564974536,15.45917529160506,43.9,8601.0,6.155632984901278,33.69,1976,3.0,2,149000
547,5.07,99100,41341,6.3909026297086005,1004,41.16511518167389,10.690232079275878,40.5,35175.0,20.24719582767736,49.87,1988,3.0,3,300000
548,0.9102,99100,41341,6.3909026297086005,1004,41.16511518167389,10.690232079275878,40.5,35175.0,20.24719582767736,45.12,1952,1.0,2,125000
549,0.1286,108300,46128,14.636283961437336,0,44.0460947503201,3.4571062740076828,47.6,1141.0,24.830699774266364,36.11,2002,2.0,3,139500
550,0.1056,108300,46128,14.636283961437336,0,44.0460947503201,3.4571062740076828,47.6,1141.0,24.830699774266364,34.33,2000,3.0,3,61500
551,0.61,117600,47302,3.5966717366019503,1155,39.29138930642044,11.415074082027056,40.8,33531.0,19.451911589008365,39.03,1999,3.0,3,201000
552,0.1194,117600,47302,3.5966717366019503,1155,39.29138930642044,11.415074082027056,40.8,33531.0,19.451911589008365,36.27,1955,2.0,3,130000
553,1.74,117600,47302,3.5966717366019503,1155,39.29138930642044,11.415074082027056,40.8,33531.0,19.451911589008365,37.07,2001,3.0,2,230000
554,2.617,117600,47302,3.5966717366019503,1155,39.29138930642044,11.415074082027056,40.8,33531.0,19.451911589008365,38.13,2006,2.0,3,120000
555,0.2663,117600,47302,3.5966717366019503,1155,39.29138930642044,11.415074082027056,40.8,33531.0,19.451911589008365,37.36,1890,3.0,5,85000
556,10.45,117600,47302,3.5966717366019503,1155,39.29138930642044,11.415074082027056,40.8,33531.0,19.451911589008365,43.17,1950,1.0,3,183125
557,0.297,117600,47302,3.5966717366019503,1155,39.29138930642044,11.415074082027056,40.8,33531.0,19.451911589008365,36.92,2005,3.0,3,175000
558,1.557,117600,47302,3.5966717366019503,1155,39.29138930642044,11.415074082027056,40.8,33531.0,19.451911589008365,42.32,1999,2.0,3,240000
559,5.32,117600,47302,3.5966717366019503,1155,39.29138930642044,11.415074082027056,40.8,33531.0,19.451911589008365,45.69,1971,2.0,3,195000
560,0.53,117600,47302,3.5966717366019503,1155,39.29138930642044,11.415074082027056,40.8,33531.0,19.451911589008365,39.01,1999,3.0,4,230000
561,0.2507,117600,47302,3.5966717366019503,1155,39.29138930642044,11.415074082027056,40.8,33531.0,19.451911589008365,32.49,1959,1.0,3,47000
562,0.115,117600,47302,3.5966717366019503,1155,39.29138930642044,11.415074082027056,40.8,33531.0,19.451911589008365,37.34,1940,1.0,2,49000
563,0.0895,117600,47302,3.5966717366019503,1155,39.29138930642044,11.415074082027056,40.8,33531.0,19.451911589008365,38.53,1955,1.0,3,51400
564,0.2755,121900,50667,0.7233065442020666,181,42.52486094724423,11.832125400303388,41.7,8710.0,14.00304414003044,31.79,1967,2.0,3,150000
565,2.0,121900,50667,0.7233065442020666,181,42.52486094724423,11.832125400303388,41.7,8710.0,14.00304414003044,32.71,1957,1.0,3,138000
566,0.1215,121900,50667,0.7233065442020666,181,42.52486094724423,11.832125400303388,41.7,8710.0,14.00304414003044,32.58,1927,2.0,2,60000
567,0.1722,121900,50667,0.7233065442020666,181,42.52486094724423,11.832125400303388,41.7,8710.0,14.00304414003044,33.78,1985,1.0,2,46500
568,0.2017,121900,50667,0.7233065442020666,181,42.52486094724423,11.832125400303388,41.7,8710.0,14.00304414003044,32.08,1956,3.0,3,90000
569,0.5698,121900,50667,0.7233065442020666,181,42.52486094724423,11.832125400303388,41.7,8710.0,14.00304414003044,30.96,1958,4.0,6,307500
570,0.2273,121900,50667,0.7233065442020666,181,42.52486094724423,11.832125400303388,41.7,8710.0,14.00304414003044,32.42,1949,1.0,3,125000
571,0.2424,152300,60907,0.02215166506682419,448,40.80404170697625,17.542728152208966,43.8,13543.0,6.453511180855237,36.18,1955,1.0,2,140000
572,0.1791,152300,60907,0.02215166506682419,448,40.80404170697625,17.542728152208966,43.8,13543.0,6.453511180855237,35.65,1993,3.0,3,167000
573,1.0,152300,60907,0.02215166506682419,448,40.80404170697625,17.542728152208966,43.8,13543.0,6.453511180855237,36.84,1876,1.0,5,160000
574,0.4028,152300,60907,0.02215166506682419,448,40.80404170697625,17.542728152208966,43.8,13543.0,6.453511180855237,39.42,1971,2.0,4,159900
575,0.2014,152300,60907,0.02215166506682419,448,40.80404170697625,17.542728152208966,43.8,13543.0,6.453511180855237,36.02,1960,1.0,3,120000
576,2.0,152300,60907,0.02215166506682419,448,40.80404170697625,17.542728152208966,43.8,13543.0,6.453511180855237,38.49,1994,5.0,3,506000
577,2.0,152300,60907,0.02215166506682419,448,40.80404170697625,17.542728152208966,43.8,13543.0,6.453511180855237,36.65,1960,2.0,3,180000
578,0.4729,235200,86414,4.649431846375229,1932,17.95127511041459,31.970366149024077,45.4,20153.0,5.317104420243433,28.22,1958,2.0,3,155000
579,0.4025,235200,86414,4.649431846375229,1932,17.95127511041459,31.970366149024077,45.4,20153.0,5.317104420243433,28.5,1971,3.0,4,220000
580,0.4591,235200,86414,4.649431846375229,1932,17.95127511041459,31.970366149024077,45.4,20153.0,5.317104420243433,28.11,1953,2.0,3,215000
581,0.41,235200,86414,4.649431846375229,1932,17.95127511041459,31.970366149024077,45.4,20153.0,5.317104420243433,26.14,2000,3.0,4,435000
582,0.637,235200,86414,4.649431846375229,1932,17.95127511041459,31.970366149024077,45.4,20153.0,5.317104420243433,27.16,2018,4.0,4,460000
583,0.2009,235200,86414,4.649431846375229,1932,17.95127511041459,31.970366149024077,45.4,20153.0,5.317104420243433,25.06,1976,2.0,3,127000
584,0.0,235200,86414,4.649431846375229,1932,17.95127511041459,31.970366149024077,45.4,20153.0,5.317104420243433,26.8,1976,5.0,4,435000
585,0.1791,235200,86414,4.649431846375229,1932,17.95127511041459,31.970366149024077,45.4,20153.0,5.317104420243433,25.14,1955,1.0,2,86000
586,0.2066,72800,38598,8.349328214971209,192,36.9424743892829,4.806934594168637,39.0,9378.0,24.95201535508637,49.83,1977,2.0,3,155000
587,0.1331,72800,38598,8.349328214971209,192,36.9424743892829,4.806934594168637,39.0,9378.0,24.95201535508637,49.69,1926,2.0,3,99000
588,0.1653,72800,38598,8.349328214971209,192,36.9424743892829,4.806934594168637,39.0,9378.0,24.95201535508637,49.97,1953,1.0,2,36000
589,0.1171,72800,38598,8.349328214971209,192,36.9424743892829,4.806934594168637,39.0,9378.0,24.95201535508637,49.64,1950,1.0,5,26700
590,0.2135,72800,38598,8.349328214971209,192,36.9424743892829,4.806934594168637,39.0,9378.0,24.95201535508637,49.95,1952,1.0,3,105000
591,0.3671,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,25.68,1955,3.0,3,135255
592,0.4035,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,28.31,1930,3.0,4,269000
593,0.1515,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,26.29,1961,1.0,3,130000
594,0.1894,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,27.15,1951,1.0,4,133000
595,0.4408,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,27.57,1965,3.0,4,280000
596,0.2101,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,27.48,1941,2.0,3,209900
597,0.2617,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,28.14,1947,3.0,4,190000
598,0.3274,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,27.51,1958,3.0,4,297000
599,0.2872,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,27.55,1928,1.0,3,117000
600,0.2094,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,26.97,1956,2.0,3,119500
601,0.2909,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,26.01,1936,3.0,4,315000
602,0.3259,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,27.71,1978,3.0,4,265500
603,0.7059,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,25.83,1941,4.0,4,270000
604,0.1591,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,26.06,1941,2.0,4,168200
605,0.2101,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,27.5,1938,3.0,3,209000
606,0.2369,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,27.57,1952,2.0,2,100000
607,0.2996,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,25.6,1953,2.0,3,137540
608,0.2223,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,28.05,1958,2.0,4,179000
609,0.2687,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,26.96,1955,1.0,3,33000
610,0.1653,149300,56316,23.203562237019487,1696,19.028631555629396,32.203577559949046,41.1,24479.0,11.813186813186812,27.74,1949,3.0,3,147500
611,0.7445,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,11.04,1970,1.0,3,250000
612,0.3914,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,11.5,1987,3.0,4,193000
613,1.97,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,11.51,1951,1.0,3,168000
614,0.3512,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,10.52,1977,2.0,3,197500
615,0.764,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,9.97,1992,3.0,4,390000
616,0.4519,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,11.74,1999,3.0,4,300000
617,3.08,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,7.89,1952,2.0,4,210000
618,0.4598,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,7.85,1988,3.0,4,269000
619,0.5327,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,9.93,1989,3.0,4,309000
620,0.5142,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,8.43,1957,1.0,3,165500
621,0.4683,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,7.78,1958,2.0,3,160000
622,0.55,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,12.21,2005,3.0,4,405000
623,0.4637,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,8.13,1955,1.0,3,160000
624,2.12,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,11.13,2003,3.0,4,475000
625,0.9183,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,7.48,1951,1.0,2,112000
626,0.5303,195700,69094,1.738096024848825,2165,24.53910299752085,23.40770791075051,43.0,30263.0,4.666457876605073,10.93,1999,3.0,4,330000
627,0.46,256400,100601,3.5502958579881656,1480,16.098917469460723,31.11530439964247,48.1,13858.0,1.1900468806346918,14.16,1993,3.0,4,408500
628,0.823,256400,100601,3.5502958579881656,1480,16.098917469460723,31.11530439964247,48.1,13858.0,1.1900468806346918,14.44,2006,3.0,3,324900
629,3.82,256400,100601,3.5502958579881656,1480,16.098917469460723,31.11530439964247,48.1,13858.0,1.1900468806346918,17.84,2003,3.0,4,360000
630,0.5831,174700,81962,0.9809663250366032,1518,28.065764023210832,24.061895551257255,50.2,20490.0,2.3343465045592704,13.04,1957,2.0,3,240000
631,0.9298,219200,86964,7.332314033105098,1556,19.94058670627553,29.446713702190863,41.6,15043.0,3.0779524924723987,26.91,1937,2.0,3,150000
632,0.2927,219200,86964,7.332314033105098,1556,19.94058670627553,29.446713702190863,41.6,15043.0,3.0779524924723987,27.48,1970,1.0,3,153000
633,0.3576,219200,86964,7.332314033105098,1556,19.94058670627553,29.446713702190863,41.6,15043.0,3.0779524924723987,24.55,2002,4.0,4,460000
634,0.5177,219200,86964,7.332314033105098,1556,19.94058670627553,29.446713702190863,41.6,15043.0,3.0779524924723987,24.5,1999,3.0,4,460000
635,0.6022,219200,86964,7.332314033105098,1556,19.94058670627553,29.446713702190863,41.6,15043.0,3.0779524924723987,25.96,1958,1.0,3,146500
636,0.3567,219200,86964,7.332314033105098,1556,19.94058670627553,29.446713702190863,41.6,15043.0,3.0779524924723987,24.13,1996,3.0,4,345000
637,0.0678,219200,86964,7.332314033105098,1556,19.94058670627553,29.446713702190863,41.6,15043.0,3.0779524924723987,26.89,2004,3.0,2,125900
638,0.6351,219200,86964,7.332314033105098,1556,19.94058670627553,29.446713702190863,41.6,15043.0,3.0779524924723987,26.7,1962,2.0,3,76600
639,0.5188,219200,86964,7.332314033105098,1556,19.94058670627553,29.446713702190863,41.6,15043.0,3.0779524924723987,26.28,1947,2.0,3,160000
640,0.6273,219200,86964,7.332314033105098,1556,19.94058670627553,29.446713702190863,41.6,15043.0,3.0779524924723987,24.27,1976,3.0,4,243000
641,0.3208,219200,86964,7.332314033105098,1556,19.94058670627553,29.446713702190863,41.6,15043.0,3.0779524924723987,27.45,1936,2.0,3,126671
642,0.0899,106500,50913,2.1752837326607817,582,42.902841839012055,9.626543669096861,43.2,19032.0,11.35759829968119,47.62,1901,2.0,3,99500
643,0.2479,106500,50913,2.1752837326607817,582,42.902841839012055,9.626543669096861,43.2,19032.0,11.35759829968119,47.81,1930,2.0,4,59500
644,0.2247,106500,50913,2.1752837326607817,582,42.902841839012055,9.626543669096861,43.2,19032.0,11.35759829968119,46.77,1961,1.0,3,96000
645,0.3479,106500,50913,2.1752837326607817,582,42.902841839012055,9.626543669096861,43.2,19032.0,11.35759829968119,46.95,1990,3.0,3,235000
646,0.2479,106500,50913,2.1752837326607817,582,42.902841839012055,9.626543669096861,43.2,19032.0,11.35759829968119,47.84,1875,1.0,3,10000
647,1.17,106500,50913,2.1752837326607817,582,42.902841839012055,9.626543669096861,43.2,19032.0,11.35759829968119,49.58,1960,1.0,3,165500
648,0.2497,106500,50913,2.1752837326607817,582,42.902841839012055,9.626543669096861,43.2,19032.0,11.35759829968119,47.31,1961,1.0,2,90000
649,0.2163,106500,50913,2.1752837326607817,582,42.902841839012055,9.626543669096861,43.2,19032.0,11.35759829968119,47.18,1947,1.0,3,75000
650,0.9186,106500,50913,2.1752837326607817,582,42.902841839012055,9.626543669096861,43.2,19032.0,11.35759829968119,46.58,1874,1.0,2,58900
651,0.2893,106500,50913,2.1752837326607817,582,42.902841839012055,9.626543669096861,43.2,19032.0,11.35759829968119,47.33,1923,1.0,2,35000
652,0.4591,106500,50913,2.1752837326607817,582,42.902841839012055,9.626543669096861,43.2,19032.0,11.35759829968119,44.13,1978,2.0,3,716900
653,0.3085,106500,50913,2.1752837326607817,582,42.902841839012055,9.626543669096861,43.2,19032.0,11.35759829968119,48.51,1925,1.0,3,90000
654,0.2793,106500,50913,2.1752837326607817,582,42.902841839012055,9.626543669096861,43.2,19032.0,11.35759829968119,45.53,2018,3.0,3,15000
655,0.3914,106500,50913,2.1752837326607817,582,42.902841839012055,9.626543669096861,43.2,19032.0,11.35759829968119,47.07,1900,2.0,3,42500
656,0.0918,106500,50913,2.1752837326607817,582,42.902841839012055,9.626543669096861,43.2,19032.0,11.35759829968119,48.42,1918,1.0,3,30200
657,0.4649,198400,91211,1.017503163222269,1692,21.580325960419092,30.020372526193245,47.2,18968.0,3.4784953485236616,9.77,1966,3.0,4,221000
658,0.4236,198400,91211,1.017503163222269,1692,21.580325960419092,30.020372526193245,47.2,18968.0,3.4784953485236616,6.56,1956,2.0,3,57500
659,0.7659999999999999,198400,91211,1.017503163222269,1692,21.580325960419092,30.020372526193245,47.2,18968.0,3.4784953485236616,9.63,1974,2.0,3,194000
660,0.2847,198400,91211,1.017503163222269,1692,21.580325960419092,30.020372526193245,47.2,18968.0,3.4784953485236616,6.98,1979,2.0,3,180000
661,0.617,198400,91211,1.017503163222269,1692,21.580325960419092,30.020372526193245,47.2,18968.0,3.4784953485236616,8.87,1956,1.0,3,155000
662,0.132,198400,91211,1.017503163222269,1692,21.580325960419092,30.020372526193245,47.2,18968.0,3.4784953485236616,8.76,2015,3.0,4,375000
663,0.32,198400,91211,1.017503163222269,1692,21.580325960419092,30.020372526193245,47.2,18968.0,3.4784953485236616,10.98,1997,3.0,4,300000
664,0.259,198400,91211,1.017503163222269,1692,21.580325960419092,30.020372526193245,47.2,18968.0,3.4784953485236616,9.33,2002,3.0,4,379900
665,0.3418,198400,91211,1.017503163222269,1692,21.580325960419092,30.020372526193245,47.2,18968.0,3.4784953485236616,9.06,1992,3.0,4,248000
666,0.2896,198400,91211,1.017503163222269,1692,21.580325960419092,30.020372526193245,47.2,18968.0,3.4784953485236616,10.27,1987,3.0,3,279900
667,0.3375,198400,91211,1.017503163222269,1692,21.580325960419092,30.020372526193245,47.2,18968.0,3.4784953485236616,7.43,1959,3.0,3,196000
668,0.972,198400,91211,1.017503163222269,1692,21.580325960419092,30.020372526193245,47.2,18968.0,3.4784953485236616,8.84,1964,2.0,4,154400
669,0.3283,198400,91211,1.017503163222269,1692,21.580325960419092,30.020372526193245,47.2,18968.0,3.4784953485236616,6.98,1979,3.0,3,164500
670,0.18899999999999997,198400,91211,1.017503163222269,1692,21.580325960419092,30.020372526193245,47.2,18968.0,3.4784953485236616,9.99,1991,2.0,3,180000
671,0.2755,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,28.92,1977,2.0,4,210000
672,0.6566,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,27.25,1975,3.0,4,257500
673,0.2758,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,29.01,1959,1.0,3,117500
674,0.3678,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,27.06,1970,3.0,3,172500
675,0.2768,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,28.56,1977,3.0,4,175000
676,0.3489,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,28.61,1961,3.0,3,175000
677,0.5399,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,26.79,1997,2.0,3,240100
678,0.5659,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,26.8,1999,3.0,3,270000
679,0.5312,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,28.48,1956,4.0,3,295500
680,0.1997,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,26.91,2002,2.0,3,36000
681,0.2521,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,28.28,1958,2.0,3,160000
682,0.3416,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,29.48,1993,3.0,4,410000
683,0.528,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,27.67,1972,3.0,4,230000
684,0.2583,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,28.9,1972,1.0,3,142100
685,0.2821,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,28.79,1960,1.0,3,150000
686,0.2583,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,28.36,1958,3.0,3,205500
687,0.4591,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,29.6,1972,3.0,3,300000
688,0.2212,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,28.06,2008,4.0,3,251900
689,0.24100000000000002,170400,67184,5.2619485294117645,3595,21.629357798165138,29.137614678899084,40.0,39168.0,7.4866310160427805,29.17,1960,1.0,3,95000
690,0.83,129900,48456,2.744293408566299,869,39.46225571592796,10.180099629582323,39.2,23394.0,15.417286047993203,43.38,1953,1.0,3,50000
691,0.2115,129900,48456,2.744293408566299,869,39.46225571592796,10.180099629582323,39.2,23394.0,15.417286047993203,41.65,1957,1.0,3,146000
692,0.1469,129900,48456,2.744293408566299,869,39.46225571592796,10.180099629582323,39.2,23394.0,15.417286047993203,41.44,1910,2.0,4,102000
693,0.2,129900,48456,2.744293408566299,869,39.46225571592796,10.180099629582323,39.2,23394.0,15.417286047993203,42.2,1958,1.0,3,67500
694,0.0476,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,31.31,1919,1.0,2,14700
695,0.1188,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,31.65,1914,1.0,3,20000
696,0.124,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,30.92,1954,1.0,3,25000
697,0.1435,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,31.99,1920,1.0,2,10000
698,0.0941,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,30.76,1923,1.0,3,20000
699,0.1322,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,32.09,1957,1.0,3,65000
700,0.124,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,30.89,1966,1.0,3,32040
701,0.0929,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,31.23,1918,1.0,3,59000
702,0.146,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,32.45,1962,2.0,4,85000
703,0.12300000000000001,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,30.61,1926,1.0,3,23000
704,0.1598,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,32.35,1957,2.0,3,82500
705,0.0744,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,31.82,1928,1.0,2,34900
706,0.2167,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,30.37,1959,1.0,3,56000
707,0.1165,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,32.44,1950,1.0,2,44900
708,0.155,62300,34481,18.867630238119997,209,39.23744809362024,6.644016610041525,38.3,19234.0,25.014798153190483,31.37,2000,2.0,3,40000
